,issue,title,arc,cover_date,href,artist,price,tagline,format,arc,characters,group
0,TPB,From the Ashes,,May 1990,issue.php?ID=58729,Arthur 'Art' Adams,US $ 14.95,None.,Color;  Trade Paperback; 218 pagesThere are other versions of this issue in the database: Uncanny X-Men (1963) TPB 1st print Uncanny X-Men (1963) TPB Second Printing Uncanny X-Men (1963) TPB Third PrintingStory,Add/remove story arcs to this issueSynopsis: ,"Angel (Marvel)(03 - Warren Worthington III) Ariel (Marvel)(02 - Kitty Pryde) Banshee (Marvel)(01 - Sean Cassidy) Beast (Marvel)(Henry McCoy) Binary (Marvel) Black King (01 - Sebastian Shaw) Caliban (Marvel) Callisto (Marvel) Ch'od (Marvel) Colossus (Marvel)(03 - Piotr Rasputin) Dr. Valerie Cooper (Marvel) Corsair (Marvel) Cr'reee Cyclops (Marvel)(03 - Scott Summers) Joseph Danvers Sr. Marie Danvers Dark Phoenix (Marvel) Destiny (Marvel) (03 - Irene Adler) Aleytys 'Lee' Forrester Henry Peter Gyrich (Marvel) Havok (Marvel) Hepzibah (Marvel) Stevie Hunter (Marvel) Iceman (Marvel) Lilandra (Marvel) Lockheed (Marvel) Moira MacTaggert (Marvel) 
 
 Masque (Marvel)(01 - Morlocks) Mastermind (Marvel)(01 - Jason Wyngarde) Mystique (Marvel) Nightcrawler (Marvel)(01 - Kurt Wagner) Plague (Marvel) Polaris (Marvel) Professor X (Marvel) Madelyne 'Maddie' Pryor (01 - Jean Grey clone) Illyana Nikolovna Rasputin Raza (Marvel)(01 - Raza Longknife) Rogue (Marvel)(01 - Anna Marie Raven) Amanda Sefton (Marvel) Sebastian Hiram Shaw (Marvel) Sikorsky Silver Samurai (Marvel)(01 - Kenuichio Harada) Candy Southern Sprite (Marvel)(02 - Kitty Pryde) Storm (Marvel)(01 - Ororo Munroe) Deborah Summers Philip Summers Sunder (Marvel) Tessa (Marvel) Viper (Marvel)(02 - Ophelia Sarkissian) White Queen (Marvel)(02 - Emma Frost) Wolverine (Marvel)(01 - James 'Logan' Howlett) Mariko Yashida (Marvel) Yukio (Marvel)",x_men_uncanny_1963
0,TPB,Fear Itself: Uncanny X-Men,Fear Itself,2012,issue.php?ID=258164,Greg LandJustin Ponsor - 'J-Po',US $ 16.99,None.,Color;  Trade Paperback; 128 pagesStory,Add/remove story arcs to this issueFear ItselfSynopsis: ,"Angel (Marvel)(03 - Warren Worthington III) Avalanche (Marvel)(01 - Dominic Szilard) Banshee (Marvel)(02 - Theresa Cassidy) Beast (Marvel)(Henry McCoy) Boom Boom (Marvel) Cannonball (Marvel) Colossus (Marvel)(03 - Piotr Rasputin) Cyclops (Marvel)(03 - Scott Summers) Cyttorak Danger (Marvel) Dazzler (Marvel)(02 - Alison Blaire) Domino (Marvel)(02 - Neena Thurman) Face (Marvel) Emma Grace Frost (Marvel) Gambit (Marvel) Gentle (Marvel) Iceman (Marvel) Karma (Marvel) Kuurth (Marvel) Magik (Marvel)(01 - Illyana Rasputin) 
 
 Magneto (Marvel) Mercury (Marvel)(04 - Cessily Kincaid) Moonstar (Marvel) Mr. Sinister (Marvel) Namor the Sub-Mariner (Marvel) Pixie (Marvel)(03 - Megan Gwynn) Primal (Marvel)(02 - Teon Macik) Katherine 'Kitty' Pryde (Marvel) Psylocke (Marvel) Cecilia Reyes (Marvel) Rockslide (Marvel) Rogue (Marvel)(01 - Anna Marie Raven) Sadie Sinclair Stepford Cuckoo (Marvel)(Phoebe) Storm (Marvel)(01 - Ororo Munroe) Hope Summers (Marvel)(02 - Mutant Messiah) Transonic (Marvel) Velocidad (Marvel) X-Treme",x_men_uncanny_1963
0,TPB,Divided We Stand,Divided We Stand,October 2008,issue.php?ID=147279,Michael 'Mike' Choi,US $ 12.99,None.,Color;  Trade PaperbackStory,Add/remove story arcs to this issueDivided We StandSynopsis: ,"Angel (Marvel)(03 - Warren Worthington III) Colossus (Marvel)(03 - Piotr Rasputin) Cyclops (Marvel)(03 - Scott Summers) Dreaming Celestial Emma Grace Frost (Marvel) Hepzibah (Marvel) Iceman (Marvel) Iron Man (Marvel)(01 - Tony Stark) Ka-Zar (Marvel)(02 - Kevin Plunder) 
 
 Mastermind (Marvel)(03 - Martinique Wyngarde) Nightcrawler (Marvel)(01 - Kurt Wagner) Omega Red (Marvel)(01 - Arkady Rossovich) Red Queen (Marvel)(03 - Madelyne Pryor) Shanna the She-Devil (Marvel) Sadie Sinclair Warpath (Marvel) Wolverine (Marvel)(01 - James 'Logan' Howlett) Zabu (Marvel)",x_men_uncanny_1963
0,TPB,Breaking Point,,2011,issue.php?ID=234349,Rachel DodsonTerry Dodson,US $ 16.99,None.,Color;  Trade PaperbackStory,Add/remove story arcs to this issueSynopsis: ,"Angel (Marvel)(03 - Warren Worthington III) Abigail Brand (Marvel) Colossus (Marvel)(03 - Piotr Rasputin) Crimson Commando (Marvel) Cyclops (Marvel)(03 - Scott Summers) Danger (Marvel) Doctor Nemesis (Marvel)(01 - James Bradley) Donald Evans Emma Grace Frost (Marvel) Haleena Hellion (Marvel) Iceman (Marvel) Madison Jeffries (Marvel) Kate Kildare Magneto (Marvel) 
 
 Namor the Sub-Mariner (Marvel) Oya (Marvel)(02 - Idie Okwonko) Pixie (Marvel)(03 - Megan Gwynn) Powerlord Kruun Primal (Marvel)(02 - Teon Macik) Katherine 'Kitty' Pryde (Marvel) Psylocke (Marvel) Dr. Kavita Rao (Marvel) Sadie Sinclair Storm (Marvel)(01 - Ororo Munroe) Hope Summers (Marvel)(02 - Mutant Messiah) Sydren (Marvel) Transonic (Marvel) Unit (02 - S.W.O.R.D.) Wolverine (Marvel)(01 - James 'Logan' Howlett)",x_men_uncanny_1963
0,The New Age vol. 5,First Foursaken,The First Foursaken,2006,issue.php?ID=83705,Chris BachaloTim Townsend,US $ 11.99,It All Ends Here!,Color;  Trade Paperback; 112 pagesStory,Add/remove story arcs to this issueThe First FoursakenSynopsis: ,"Ariel (Marvel)(02 - Kitty Pryde) Bishop (Marvel)(03 - Lucas Bishop) Black Panther (Marvel)(01 - T'Challa) James ""Jamie"" Braddock, Jr. (Marvel) Godfrey Calthrop Cannonball (Marvel) Colossus (Marvel)(03 - Piotr Rasputin) Dr. Valerie Cooper (Marvel) Cyclops (Marvel)(03 - Scott Summers) First Fallen Forge (Marvel) Emma Grace Frost (Marvel) Fury (Marvel) Ned Horrocks Husk (Marvel) Charlotte Jones (Marvel) Leech (Marvel) Dr. Maureen Lyszinski 
 
 Marvel Girl (Marvel)(01 - Jean Grey) Marvel Girl (Marvel)(03 - Rachel Grey) David Munroe N'Dare Munroe Nightcrawler (Marvel)(01 - Kurt Wagner) Panther God Phoenix Force (Marvel) Psylocke (Marvel) Miguel Reyes (Marvel) Shadowcat (Marvel) Colonel Shetani Skids (Marvel) Jake Slayton (Marvel) Sprite (Marvel)(02 - Kitty Pryde) Storm (Marvel)(01 - Ororo Munroe) Amina Synge Uatu the Watcher (Marvel)",x_men_uncanny_1963
0,The New Age vol. 4,End of Greys,Decimation,2006,issue.php?ID=83704,Jonathan 'Jon' SibalBilly Tan - 'Billy Tan Mung Khoy',US $ 14.99,None.,Color;  Trade PaperbackStory,Add/remove story arcs to this issueDecimationGrey's EndWand'ring StarSynopsis: ,"Arclight (Marvel) Gailyn Bailey Joey Bailey Bean (Marvel)(01-Mutant) Beast (Marvel)(Henry McCoy) Bishop (Marvel)(03 - Lucas Bishop) BlackCloak Nathaniel Briggs (Marvel) Cannonball (Marvel) Colony Colossus (Marvel)(03 - Piotr Rasputin) Dr. Valerie Cooper (Marvel) Cyclops (Marvel)(03 - Scott Summers) Marie Jennifer D'Ancanto (Marvel) Devo Rajani Dhama (Marvel) Doc Samson (Marvel) Elixir (Marvel) Fever Pitch (Marvel) Flaw (Marvel) Emma Grace Frost (Marvel) Gambit (Marvel) Elaine Grey (Marvel) John Grey (Marvel) Hellion (Marvel) Husk (Marvel) Hypernova 
 
 Charlotte Jones (Marvel) Karma (Marvel) Krait Leech (Marvel) Alexander Lexington (Marvel) Lockheed (Marvel) Dr. Maureen Lyszinski Mammomax (Marvel) Marvel Girl (Marvel)(03 - Rachel Grey) Nightcrawler (Marvel)(01 - Kurt Wagner) Nocturne (Marvel)(05 - T.J. Wagner) Offset Peepers (Marvel) Prodigy (Marvel)(04 - David Alleyne) Psylocke (Marvel) Miguel Reyes (Marvel) Rogue (Marvel)(01 - Anna Marie Raven) SeGa Shadowcat (Marvel) Shell Tracy Skylark (Marvel) Jake Slayton (Marvel) Storm (Marvel)(01 - Ororo Munroe) Warshot Evangeline Whedon (Marvel) Wolverine (Marvel)(01 - James 'Logan' Howlett)",x_men_uncanny_1963
0,The New Age vol. 3,On Ice,World's End (Uncanny X-Me...,2005,issue.php?ID=60718,Alan Davis,US $ 15.99,None.,Color;  Trade Paperback; 168 pagesStory,Add/remove story arcs to this issueWorld's End (Uncanny X-Men)Synopsis: ,"Amphibius (Marvel) Anole (Marvel) Barbarus (Marvel) Beast (Marvel)(Henry McCoy) Bishop (Marvel)(03 - Lucas Bishop) Blink (Marvel)(Mojoverse) James ""Jamie"" Braddock, Jr. (Marvel) Brainchild (Marvel) C'rel (Marvel) 'Black' Tom Cassidy (Marvel) Colossus (Marvel)(03 - Piotr Rasputin) María Pilar Cortes (Marvel) Creepy Crawler (Marvel)(X-Babies) Cyclops (Marvel)(03 - Scott Summers) Dust (Marvel)(02 - Sooraya Qadir) Elixir (Marvel) Emma Grace Frost (Marvel) Gateway (Marvel) Gaza (Marvel) Havok (Marvel) Hellion (Marvel) Icarus (Marvel)(01 - Josh Guthrie) Iceman (Marvel) Indra (Marvel)(02 - Paras Gavaskar) Juggernaut (Marvel)(01 - Cain Marko) Juggernaut (Marvel)(X-Babies) Ka-Zar (Marvel)(02 - Kevin Plunder) Kaidan (Marvel) Karma (Marvel) Khadar (Marvel) Leash (Marvel) Lil' Bishop (Marvel)(X-Babies) Lockheed (Marvel) Lupa (Marvel) Lupo (Marvel) Marvel Girl (Marvel)(03 - Rachel Grey) 
 
 Marvel Girl (Marvel)(X-Babies)(02 - Rachel Grey) Masano (Marvel) Mimic (Marvel)(Mojoverse) Mojo (Marvel) Moonstar (Marvel) Morph (Marvel)(Mojoverse) Nereel (Marvel) Nightcrawler (Marvel)(01 - Kurt Wagner) Nocturne (Marvel)(05 - T.J. Wagner) Nocturne (Marvel)(Mojoverse) Nocturne (Marvel)(X-Babies) Prodigy (Marvel)(04 - David Alleyne) Psylocke (Marvel) Raina (Marvel) Rockslide (Marvel) Rogue (Marvel)(01 - Anna Marie Raven) Sage (Marvel)(02 - Tessa) Diego Sandoval (Marvel) Sasquatch (Marvel)(Mojoverse) Shadowcat (Marvel) Shower (Marvel)(X-Babies) Spiral (Marvel) Squidboy (Marvel) Storm (Marvel)(01 - Ororo Munroe) Sunfire (Marvel)(Mojoverse) Sunspot (Marvel) Surge (Marvel)(01 - Noriko Ashida) Thunderbird (Marvel)(03 - Neal Shaara) Vargas (Marvel) Vertigo (Marvel)(01 - Mutates/Marauders) Manoli Wetherell Whiteout (Marvel) Wolverine (Marvel)(01 - James 'Logan' Howlett) X-23 (Marvel) Zabu (Marvel)",x_men_uncanny_1963
0,The New Age vol. 2,The Cruelest Cut,Chasing Hellfire,2005,issue.php?ID=60714,Alan Davis,US $ 11.99,None.,Color;  Trade Paperback; 120 pagesStory,Add/remove story arcs to this issueChasing HellfireSynopsis: ,"Bishop (Marvel)(03 - Lucas Bishop) Marie Jennifer D'Ancanto (Marvel) Emma Grace Frost (Marvel) Geech (Marvel) Marvel Girl (Marvel)(03 - Rachel Grey) Nightcrawler (Marvel)(01 - Kurt Wagner) Donald Pierce (Marvel) Red Lotus (Marvel) Sage (Marvel)(02 - Tessa) 
 
 Sat-yr9 (Marvel) Selene (Marvel) Sebastian Hiram Shaw (Marvel) Storm (Marvel)(01 - Ororo Munroe) Sunspot (Marvel) Tessa (Marvel) Viper (Marvel)(02 - Ophelia Sarkissian) Wolverine (Marvel)(01 - James 'Logan' Howlett) X-23 (Marvel)",x_men_uncanny_1963
0,The New Age vol. 1,The End of History,The End of History,2004,issue.php?ID=60713,Alan Davis,US $ 12.95,None.,Color;  Trade Paperback; 144 pagesStory,Add/remove story arcs to this issueThe End of HistorySynopsis: ,"Aero (Marvel) Beast (Marvel)(Henry McCoy) Bishop (Marvel)(03 - Lucas Bishop) James ""Jamie"" Braddock, Jr. (Marvel) Cannonball (Marvel) Captain Britain (Marvel)(01 - Brian Braddock) Shanna Cho (Marvel) Cyclops (Marvel)(03 - Scott Summers) Emma Grace Frost (Marvel) Fury (Marvel) Gambit (Marvel) Husk (Marvel) Icarus (Marvel)(01 - Josh Guthrie) Iceman (Marvel) Juggernaut (Marvel)(01 - Cain Marko) Karma (Marvel) Lockheed (Marvel) Magma (Marvel)(02 - Amara Aquilla) Marvel Girl (Marvel)(03 - Rachel Grey) 
 
 Mastermind (Marvel)(02 - Computer) Meggan (Marvel) Moonstar (Marvel) Nightcrawler (Marvel)(01 - Kurt Wagner) Rogue (Marvel)(01 - Anna Marie Raven) Sage (Marvel)(02 - Tessa) Sat-yr9 (Marvel) Shadowcat (Marvel) Sebastian Hiram Shaw (Marvel) Storm (Marvel)(01 - Ororo Munroe) Alistaire Stuart (Marvel) Sunspot (Marvel) Dai Thomas (Marvel) Alice Tremaine (Marvel) Viper (Marvel)(02 - Ophelia Sarkissian) Warbird (Marvel)(01 - Carol Danvers) Evangeline Whedon (Marvel) Wolverine (Marvel)(01 - James 'Logan' Howlett)",x_men_uncanny_1963
0,Omnibus HC vol. 03,The Uncanny X-Men Omnibus Vol. 3,,2016,issue.php?ID=355541,Jerome Opeña,US $ 125.00,None.,Color;  HardcoverThere are other versions of this issue in the database: Uncanny X-Men (1963) Omnibus HC vol. 03 Direct Market VariantStory,Add/remove story arcs to this issueSynopsis: ,"Angel (Marvel)(03 - Warren Worthington III) Araki (Marvel)(01) Ariel (Marvel)(02 - Kitty Pryde) Avalanche (Marvel)(01 - Dominic Szilard) Banshee (Marvel)(01 - Sean Cassidy) Beast (Marvel)(Henry McCoy) Belasco (Marvel) Binary (Marvel) Black King (01 - Sebastian Shaw) Blackthorn (Marvel) Blob (Marvel) Brood Queen (Marvel)(01) Eliot R. Brown Caliban (Marvel) Callisto (Marvel) Cannonball (Marvel) Mike Carlin Ch'od (Marvel) John Cheever Chris Claremont Colossus (Marvel)(03 - Piotr Rasputin) Dr. Peter Corbeau (Marvel) Corsair (Marvel) Cr'reee Cyclops (Marvel)(03 - Scott Summers) D'Ken Carol Susan Jane Danvers (Marvel) Joseph Danvers Sr. Marie Danvers Dark Phoenix (Marvel) Contessa Valentina 'Val' Allegra de la Fontaine (Marvel) Deathbird (Marvel)(01 - Cal'syee Neramani) Destiny (Marvel) (03 - Irene Adler) Doctor Strange (Marvel)(02 - Stephen Strange) Dracula (Marvel) Timothy Aloysius Cadwallader 'Dum Dum' Dugan (Marvel) Fang (Marvel)(01) Aleytys 'Lee' Forrester Nick Fury (Marvel)(01 - Nick Fury, Sr.) Gladiator (Marvel)(02 - Kallark) John Grey (Marvel) Mark Gruenwald Gabrielle Haller (Marvel) Larry Hama Havok (Marvel) Hepzibah (Marvel) Noburu Hideki Human Torch (Marvel)(02 - Johnny Storm) Stevie Hunter (Marvel) Hussar Iceman (Marvel) Impossible Man (Marvel) Invisible Girl (Marvel) Iron Man (Marvel)(04 - Jim Rhodes) Edwin Jarvis (Marvel) Louise Jones Ka-Zar (Marvel)(02 - Kevin Plunder) Karma (Marvel) Robert Edward Kelly Asano Kimura Mercedes 'Misty' Knight (Marvel) Lilandra (Marvel) Lilith (Marvel)(01 - Lilith Tepes) Lockheed (Marvel) 
 
 Moira MacTaggert (Marvel) Magma (Marvel)(02 - Amara Aquilla) Magneto (Marvel) Masque (Marvel)(01 - Morlocks) Mastermind (Marvel)(01 - Jason Wyngarde) Mr. Fantastic (Marvel)(01 - Reed Richards) David Munroe N'Dare Munroe Mystique (Marvel) N'rill'iree Nightcrawler (Marvel)(01 - Kurt Wagner) Ann Nocenti Oracle (Marvel)(01 - Imperial Guard) Plague (Marvel) Polaris (Marvel) Professor X (Marvel) Madelyne 'Maddie' Pryor (01 - Jean Grey clone) Psyche (Marvel)(01 - Danielle Moonstar) Quasar (Marvel)(01 - Imperial Guard) Illyana Nikolovna Rasputin Raza (Marvel)(01 - Raza Longknife) Rogue (Marvel)(01 - Anna Marie Raven) S'ym Lord Samedar Amanda Sefton (Marvel) Shanna the She-Devil (Marvel) Sebastian Hiram Shaw (Marvel) She-Hulk (Marvel)(01 - Jennifer Walters) Daniel Shomron Jim Shooter Sikorsky Silver Samurai (Marvel)(01 - Kenuichio Harada) Candy Southern Sprite (Marvel)(02 - Kitty Pryde) Starbolt (Marvel)(01) Storm (Marvel)(01 - Ororo Munroe) Storm (Marvel)(Earth-8280 - Limbo) William Stryker (Marvel) Jason Stryker Marcy Stryker Deborah Summers Katherine Anne Summers Philip Summers Sunder (Marvel) Sunspot (Marvel) Tessa (Marvel) Thing (Marvel)(01 - Ben Grimm) Tigra (Marvel) Rachel Van Helsing (Marvel) Viper (Marvel)(02 - Ophelia Sarkissian) Baron Wolfgang von Strucker (Marvel) Waldo (Marvel) Warstar Webwing White Queen (Marvel)(02 - Emma Frost) Colleen Wing (Marvel) Wolfsbane (Marvel) Wolverine (Marvel)(01 - James 'Logan' Howlett) Mariko Yashida (Marvel) Shingen Yashida (Marvel) Harmony Young Yukio (Marvel) Zabu (Marvel)",x_men_uncanny_1963
0,Omnibus HC vol. 02,The X-Men Omnibus Vol. 2,,2011,issue.php?ID=226398,George Tuska,US $ 99.99,None.,Color;  Hardcover; 912 pagesThere are other versions of this issue in the database: Uncanny X-Men (1963) Omnibus HC vol. 02 John Cassaday CoverStory,Add/remove story arcs to this issueSynopsis: ,"Aerivar XVIII Amphibius (Marvel) Ancient One (Yao)(Marvel) Tanya Anderssen Angel (Marvel)(03 - Warren Worthington III) Banshee (Marvel)(01 - Sean Cassidy) Barbarus (Marvel) Beast (Marvel)(Henry McCoy) Bernard the Poet Black Panther (Marvel)(01 - T'Challa) Blastaar (Marvel) Blob (Marvel) Brainchild (Marvel) Vera Cantor Robert C. Chalmers Changeling (Marvel) Cobalt-Man (Marvel)(01 - Ralph Roberts) Computo (Marvel) Crystal (Marvel) Cyclops (Marvel)(03 - Scott Summers) Lorna Dane (Marvel) Doctor Strange (Marvel)(02 - Stephen Strange) Amos  'Fred' Duncan Equilibrius Frankenstein's Monster (Marvel) Frankenstein's Monster (Robot) Nick Fury (Marvel)(01 - Nick Fury, Sr.) Gaza (Marvel) Goliath (Marvel)(01 - Hank Pym) Grotesk (Marvel) Havok (Marvel) Hawkeye (Marvel)(01 - Clint Barton) Hulk (Marvel)(01 - Bruce Banner) Human Torch (Marvel)(02 - Johnny Storm) Iceman (Marvel) Juggernaut (Marvel)(01 - Cain Marko) Ka-Zar (Marvel)(02 - Kevin Plunder) Zelda Kurtzberg 
 
 Living Monolith Lorelei (Marvel)(01 - Savage Land Mutates) Lupo (Marvel) Magneto (Marvel) Magneto (Marvel)(Robot) Marvel Girl (Marvel)(01 - Jean Grey) Mastermind (Marvel)(01 - Jason Wyngarde) Mekano Merlin Demonspawn Mesmero (Marvel) Mole Man (Marvel) Mr. Fantastic (Marvel)(01 - Reed Richards) Mutant-Master Franklin P. 'Foggy' Nelson (Marvel) Piper (Marvel)(01 - Savage Land Mutates) Professor X (Marvel) Quasimodo (Marvel) Quicksilver (Marvel) Red Raven (Marvel)(01 - Hsni) Ted Roberts (Marvel) Sauron (Marvel) Scarlet Witch (Marvel)(02 - Wanda Maximoff) Candy Southern Spider-Man (Marvel)(01 - Peter Parker) Sunfire (Marvel) Glenn Talbot (Marvel) Thing (Marvel)(01 - Ben Grimm) Toad (Marvel) Bolivar Trask Lawrence Trask Tyrannus Unus the Untouchable (Marvel) Vanisher (Marvel) Wasp (Marvel)(01 - Janet Van Dyne) Xorak Tomo Yoshida (Marvel) Zabu (Marvel)",x_men_uncanny_1963
0,Omnibus HC vol. 02,The Uncanny X-Men Omnibus Vol. 2,,2014,issue.php?ID=302736,Stuart Immonen,US $ 99.99,None.,Color;  Hardcover; 912 pagesThere are other versions of this issue in the database: Uncanny X-Men (1963) Omnibus HC vol. 02 Direct Market VariantStory,Add/remove story arcs to this issueSynopsis: ,"Alpha the Ultimate Mutant (Marvel) Angel (Marvel)(03 - Warren Worthington III) Araki (Marvel)(01) Bambina Teresa Bliss 'Bambi' Arbogast (Marvel) Arcade (Marvel) Arkon (Marvel) Astra (Marvel)(01 - Imperial Guard) Avalanche (Marvel)(01 - Dominic Szilard) Paul Bailey Banshee (Marvel)(01 - Sean Cassidy) Beast (Marvel)(Henry McCoy) Bel-Dann Black Bishop (Marvel)(01-Harry Leland) Black King (01 - Sebastian Shaw) Black Queen (01 - Phoenix Force) Donald Blake (Marvel) Blob (Marvel) Leonid Brezhnev Brother Royal (Marvel)(01) Caliban (Marvel) Vera Cantor Captain America (Marvel)(01 - Steve Rogers) James Earl 'Jimmy' Carter, Jr. Marie Cartier Changeling (Marvel) Wade Cole (Marvel) Colonel Hendershoot Colossus (Marvel)(03 - Piotr Rasputin) Colossus (Marvel)(Days of Future Past) Dr. Peter Corbeau (Marvel) Corsair (Marvel) Cyclops (Marvel)(03 - Scott Summers) D'Spayre Carol Susan Jane Danvers (Marvel) Dark Phoenix (Marvel) Dazzler (Marvel)(02 - Alison Blaire) Xiaoping Deng Destiny (Marvel) (03 - Irene Adler) Doctor Doom (Marvel)(01 - Victor von Doom) Doctor Strange (Marvel)(02 - Stephen Strange) Dragonfly (Marvel)(01 - Veronica Dultry) Earthquake (Marvel) Electron (Marvel) Eric the Red (02 - Davan Shakari) Fang (Marvel)(01) Fiend-With-No-Name Aleytys 'Lee' Forrester Garokk the Petrified Man Gladiator (Marvel)(02 - Kallark) Elaine Grey (Marvel) John Grey (Marvel) Sara Grey Grotesk (Marvel) Henry Peter Gyrich (Marvel) Havok (Marvel) Hawkeye (Marvel)(01 - Clint Barton) Hugh Hefner Hobgoblin (Marvel)(01 - Imperial Guard) Heather MacNeil Hudson (Marvel) Hulk (Marvel)(01 - Bruce Banner) Human Torch (Marvel)(02 - Johnny Storm) Stevie Hunter (Marvel) Hussar Iceman (Marvel) Marcus Immortus Invisible Girl (Marvel) Iron Man (Marvel)(01 - Tony Stark) Edwin Jarvis (Marvel) Jocasta (Marvel)(01 - Avengers) Juggernaut (Marvel)(01 - Cain Marko) Ka-Zar (Marvel)(02 - Kevin Plunder) Robert Edward Kelly Krakoa (Marvel)(01 - Island) Zelda Kurtzberg Lilandra (Marvel) Living Monolith Lorelei (Marvel)(01 - Savage Land Mutates) Lt. General Fredricks Angelo Macon (Marvel) Moira MacTaggert (Marvel) Maelen Magneto (Marvel) Magneto (Marvel)(Days of Future Past) Man-Thing (Marvel) Manta (Marvel) Margali of the Winding Way (Marvel) 
 
 Marvel Girl (Marvel)(01 - Jean Grey) Master Mold (01 - Original) Mastermind (Marvel)(01 - Jason Wyngarde) Mesmero (Marvel) Midget Miss Locke (Marvel)(01 - original) Mister Chambers Monster of Badoon Sabrina  Morrell Mr. Fantastic (Marvel)(01 - Reed Richards) David Munroe N'Dare Munroe Mystique (Marvel) Nanny (Marvel - 01) Nightcrawler (Marvel)(01 - Kurt Wagner) Oracle (Marvel)(01 - Imperial Guard) Phoenix (Marvel)(02 - Phoenix Force) Donald Pierce (Marvel) Polaris (Marvel) Professor X (Marvel) Proteus (Marvel)(02 - K. MacTaggert) Carmen Pryde (Marvel) Katherine 'Kitty' Pryde (Marvel) Terri Pryde Pyro (Marvel)(01 - St. John Allerdyce) Quasar (Marvel)(01 - Imperial Guard) Quicksilver (Marvel) R'klll Raksor Illyana Nikolovna Rasputin Ronald Wilson Reagan Recorder #211 Murray Reese (Marvel) Franklin Benjamin Richards (Marvel) Franklin Benjamin 'Scrapper' Richards (Marvel)(Days of Future Past) Rogue (Marvel)(01 - Anna Marie Raven) Maeve Rourke Sauron (Marvel) Scarlet Witch (Marvel)(02 - Wanda Maximoff) Amanda Sefton (Marvel) Shadowcat (Marvel)(Days of Future Past) Shaman (Marvel) Sebastian Hiram Shaw (Marvel) Silver Surfer (Marvel) Siryn (Marvel) Smasher (Marvel)(05 - Vril Rokk) Snowbird (Marvel) Candy Southern Spider-Man (Marvel)(01 - Peter Parker) Spider-Woman (Marvel)(01 - Jessica Drew) Sprite (Marvel)(02 - Kitty Pryde) Starbolt (Marvel)(01) Storm (Marvel)(01 - Ororo Munroe) Storm (Marvel)(Days of Future Past) Stranger (Marvel) Rachel Anne Summers (Marvel) Katherine Anne Summers Sunfire (Marvel) Supreme Intelligence (Marvel) Stefan Szardos (Marvel) Tempest (Marvel)(01 - Grannz) Tessa (Marvel) Margaret Thatcher Thing (Marvel)(01 - Ben Grimm) Thor (Marvel)(01 - Thor Odinson) Thunderbird (Marvel)(01 - John Proudstar) Titan (Marvel)(02 - Imperial Guard) Toad (Marvel) Pierre Trudeau Uatu the Watcher (Marvel) Vindicator (Marvel)(01 - James Hudson) Vision (Marvel)(02 - Synthozoid) Vizier of Polemachus Warstar Wasp (Marvel)(01 - Janet Van Dyne) Weapon Alpha Wendigo (Marvel)(01 - Georges Bapiste) Wendigo (Marvel)(02 - Paul Cartier) White Queen (Marvel)(02 - Emma Frost) Wolverine (Marvel)(01 - James 'Logan' Howlett) Wolverine (Marvel)(Days of Future Past) Wonder Man (Marvel) Mariko Yashida (Marvel) Yellowjacket (Marvel)(01 - Hank Pym) Zabu (Marvel)",x_men_uncanny_1963
